Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
6750213	208.9285714	-160.0210526	72	1959.0986	71648	2.0884278	2	1.043339
6750214	208.9285714	-152.5263158	72	1924.9388	70208	2.0884278	2	1.043339
6750215	208.9285714	-145.0315789	59	1599.0554	60704	2.0854423	2	1.043339
6750236	208.9285714	12.35789474	67	2024.2229	79168	2.7411432	2	1.3457561
6750237	208.9285714	19.85263158	56	1416.7377	46304	2.7366865	2	1.3457561
6750238	208.9285714	27.34736842	43	930.63141	26256	2.7319033	2	1.3457561
6750252	208.9285714	132.2736842	77	2693.981	124512	2.6843162	9	1.820729
6750253	208.9285714	139.7684211	87	3342.7559	172368	2.993099	9	1.820729
6750254	208.9285714	147.2631579	118	6073.5166	438336	3.0367119	9	1.820729
6750294	208.9285714	447.0526316	290	35460.527	5921344	3.4466131	5	1.3655469
6750295	208.9285714	454.5473684	236	23277.85	3079840	3.1521962	5	1.3655469
6750296	208.9285714	462.0421053	202	17757.189	2152352	3.139533	5	1.3655469
6815748	216.3690476	-167.5157895	78	2364.009	94432	2.0896244	2	1.043339
6815749	216.3690476	-160.0210526	72	2007.2625	77264	2.0884278	2	1.043339
6815750	216.3690476	-152.5263158	72	2000.8148	77360	2.0884278	2	1.043339
6815771	216.3690476	4.863157895	100	4654.3354	305216	3.010807	2	1.3457561
6815772	216.3690476	12.35789474	64	1793.3204	65040	2.7401135	2	1.3457561
6815773	216.3690476	19.85263158	51	1229.9108	38832	2.7349763	2	1.3457561
6815789	216.3690476	139.7684211	77	2637.2119	117088	2.6712091	9	1.820729
6815790	216.3690476	147.2631579	93	3672.406	191648	2.9971983	9	1.820729
6815791	216.3690476	154.7578947	126	6326.3193	443664	3.103467	9	1.820729
6815831	216.3690476	454.5473684	237	23615.816	3159840	3.1526504	5	1.3655469
6815832	216.3690476	462.0421053	205	17981.875	2157040	3.1408849	5	1.3655469
6881284	223.8095238	-167.5157895	83	2658.5449	113232	2.0906224	2	1.043339
6881285	223.8095238	-160.0210526	75	2213.553	91344	2.0890257	2	1.043339
6881286	223.8095238	-152.5263158	72	2101.9573	86848	2.0884278	2	1.043339
6881306	223.8095238	-2.631578947	98	4363.7808	264624	3.0099788	2	1.3457561
6881307	223.8095238	4.863157895	99	4427.9043	280144	3.0103929	2	1.3457561
6881308	223.8095238	12.35789474	59	1562.2628	54544	2.7377138	2	1.3457561
6881326	223.8095238	147.2631579	78	2684.9478	119680	2.6715353	9	1.820729
6881327	223.8095238	154.7578947	106	4274.0713	224432	3.069942	9	1.820729
6881328	223.8095238	162.2526316	161	8243.1035	558736	3.1472092	9	1.820729
6881367	223.8095238	454.5473684	239	24106.816	3285584	3.153559	5	1.3655469
6881368	223.8095238	462.0421053	211	18576.316	2215040	3.1435924	5	1.3655469
6946820	231.25	-167.5157895	99	3857.863	207616	2.4086456	2	1.043339
6946821	231.25	-160.0210526	79	2487.4553	110832	2.089824	2	1.043339
6946822	231.25	-152.5263158	49	1127.9208	40944	2.0838535	2	1.043339
6946842	231.25	-2.631578947	97	4160.0386	243904	3.0095649	2	1.3457561
6946843	231.25	4.863157895	97	4180.3096	255504	3.0095649	2	1.3457561
6946844	231.25	12.35789474	33	583.39539	13744	2.2462068	2	1.3457561
6946863	231.25	154.7578947	82	2832.7471	129376	2.674474	9	1.820729
6946864	231.25	162.2526316	160	7705.9087	491280	3.1476619	9	1.820729
6946865	231.25	169.7473684	167	8466.1328	567152	3.1499274	9	1.820729
6946870	231.25	207.2210526	34	505.15829	8896	2.3383784	3	1.272016
6946871	231.25	214.7157895	36	569.0293	11168	2.3388784	3	1.272016
6946872	231.25	222.2105263	59	1771.2249	79424	2.5970266	3	1.272016
6946873	231.25	229.7052632	55	1634.3062	69232	2.5961022	3	1.272016
6946903	231.25	454.5473684	240	24389.357	3368080	3.1540134	5	1.3655469
6946904	231.25	462.0421053	213	18683.855	2207664	3.1417868	5	1.3655469
7012356	238.6904762	-167.5157895	111	4661.1421	261936	2.4120972	2	0.99846399
7012357	238.6904762	-160.0210526	94	3384.0989	170032	2.4073207	2	0.99846399
7012358	238.6904762	-152.5263158	41	729.16388	17584	1.8978791	2	0.99846399
7012378	238.6904762	-2.631578947	94	3858.1509	218272	3.0050187	4	1.3457561
7012379	238.6904762	4.863157895	83	3419.6006	210704	2.4645281	4	1.3457561
7012400	238.6904762	162.2526316	125	4812.9004	243520	3.0977557	9	1.820729
7012401	238.6904762	169.7473684	174	8326.3633	532032	3.1599345	9	1.820729
7012402	238.6904762	177.2421053	136	6282.9541	404192	3.0430462	9	1.820729
7012404	238.6904762	192.2315789	91	3924.9792	256064	2.6260104	3	1.272016
7012405	238.6904762	199.7263158	38	525.51855	8640	2.3393784	3	1.272016
7012406	238.6904762	207.2210526	32	393.62347	5840	2.3378787	3	1.272016
7012407	238.6904762	214.7157895	33	422.15405	6800	2.3381286	3	1.272016
7012408	238.6904762	222.2105263	57	1637.8469	75376	2.5964103	3	1.272016
7012409	238.6904762	229.7052632	53	1442.6082	58144	2.5954864	3	1.272016
7012410	238.6904762	237.2	48	1194.4983	39872	2.5927186	3	1.254827
7012439	238.6904762	454.5473684	243	25143.744	3567888	3.3816328	5	1.3655469
7012440	238.6904762	462.0421053	217	19241.016	2295872	3.1435924	5	1.3655469
7077892	246.1309524	-167.5157895	116	4904.0454	272000	2.4134274	2	0.99846399
7077893	246.1309524	-160.0210526	94	3602.429	193424	2.4073207	2	0.99846399
7077894	246.1309524	-152.5263158	35	530.05054	10368	1.896892	2	0.99846399
7077914	246.1309524	-2.631578947	84	3212.0532	175664	2.9988415	4	1.254827
7077915	246.1309524	4.863157895	75	2969.1211	179552	2.459542	4	1.254827
7077936	246.1309524	162.2526316	79	2453.408	107168	2.7240813	7	1.820729
7077937	246.1309524	169.7473684	152	6123.1011	332992	3.1458519	9	1.820729
7077938	246.1309524	177.2421053	141	6329.5923	397920	3.0455875	9	1.820729
7077939	246.1309524	184.7368421	141	6292.5146	392880	3.04474	9	1.820729
7077940	246.1309524	192.2315789	139	6119.0498	378704	3.0438929	3	1.272016
7077941	246.1309524	199.7263158	42	568.67194	9376	2.3403792	3	1.272016
7077942	246.1309524	207.2210526	33	422.30551	6656	2.3381286	3	1.272016
7077943	246.1309524	214.7157895	29	375.84512	6272	2.3366306	3	1.272016
7077944	246.1309524	222.2105263	58	1612.8191	71840	2.5967183	3	1.272016
7077945	246.1309524	229.7052632	56	1432.2649	53168	2.5964103	3	1.254827
7077946	246.1309524	237.2	51	1214.1547	38256	2.5936406	3	1.254827
7077975	246.1309524	454.5473684	246	26000.674	3808512	3.3894897	5	1.3655469
7077976	246.1309524	462.0421053	221	19913.668	2421632	3.1453998	5	1.3655469
7077977	246.1309524	469.5368421	182	14624.995	1634512	3.0716655	5	1.3655469
7143428	253.5714286	-167.5157895	116	4958.0781	277008	2.4134274	3	0.99846399
7143429	253.5714286	-160.0210526	98	3712.5784	193632	2.4086456	3	0.99846399
7143430	253.5714286	-152.5263158	65	1913.0627	86816	2.1865053	3	0.99846399
7143449	253.5714286	-10.12631579	86	3335.3555	179360	2.9996636	4	1.254827
7143450	253.5714286	-2.631578947	74	2617.1096	137760	2.4592657	4	1.254827
7143451	253.5714286	4.863157895	72	2730.7664	158688	2.4584367	4	1.254827
7143472	253.5714286	162.2526316	58	1878.4126	88624	2.7173159	7	1.785715
7143473	253.5714286	169.7473684	79	3203.5496	180256	3.0898821	7	1.785715
7143474	253.5714286	177.2421053	138	6137.3789	374128	3.0443163	9	1.820729
7143475	253.5714286	184.7368421	141	6294.2593	396080	3.0455875	9	1.820729
7143476	253.5714286	192.2315789	142	6222.248	383456	3.0451636	9	1.820729
7143477	253.5714286	199.7263158	137	6253.814	394576	3.0430462	3	1.820729
7143481	253.5714286	229.7052632	43	1021.2093	37264	2.5786643	3	1.254827
7143482	253.5714286	237.2	45	992.43115	29808	2.5911837	3	1.254827
7143511	253.5714286	454.5473684	248	26635.791	3996576	3.3910656	5	1.3655469
7143512	253.5714286	462.0421053	223	20368.451	2524976	3.1463041	5	1.3655469
7143513	253.5714286	469.5368421	200	16552.861	1865760	3.1422381	5	1.3655469
7208964	261.0119048	-167.5157895	106	4455.3281	248896	2.4107685	3	0.99846399
7208965	261.0119048	-160.0210526	89	3097.7949	149056	2.4062619	3	0.99846399
7208966	261.0119048	-152.5263158	80	2551.2043	115328	2.1900065	3	0.99846399
7208985	261.0119048	-10.12631579	77	2729.6064	138368	2.4600952	4	1.254827
7208986	261.0119048	-2.631578947	72	2414.5701	120928	2.4587131	4	1.254827
7208987	261.0119048	4.863157895	68	2477.491	138832	2.4573324	4	1.254827
7209008	261.0119048	162.2526316	52	1678.9218	79296	2.7085712	7	1.785715
7209009	261.0119048	169.7473684	65	2527.979	142576	2.7346346	7	1.785715
7209011	261.0119048	184.7368421	128	5683.5586	355696	3.040087	9	1.820729
7209012	261.0119048	192.2315789	134	6150.2246	392800	3.042623	9	1.820729
7209013	261.0119048	199.7263158	128	5963.5034	376016	3.0392425	9	1.820729
7209017	261.0119048	229.7052632	40	976.06201	35648	2.5777531	3	1.254827
7209018	261.0119048	237.2	36	695.72052	18384	2.5753262	3	1.254827
7209048	261.0119048	462.0421053	225	20792.387	2625232	3.1472092	5	1.3655469
7209049	261.0119048	469.5368421	202	16755.787	1891952	3.1431408	5	1.3655469
7274501	268.452381	-160.0210526	84	2746.5999	120320	2.1908836	3	0.99846399
7274502	268.452381	-152.5263158	78	2371.9258	100480	2.1895683	3	0.99846399
7274503	268.452381	-145.0315789	65	1961.8518	84816	2.1867239	3	0.99846399
7274521	268.452381	-10.12631579	74	2506.7134	121776	2.4592657	4	1.254827
7274522	268.452381	-2.631578947	70	2232.7659	106144	2.4578846	4	1.254827
7274523	268.452381	4.863157895	68	2403.7148	129872	2.4573324	4	1.254827
7274544	268.452381	162.2526316	53	1705.5289	81760	2.7237422	7	1.785715
7274545	268.452381	169.7473684	62	2311.4668	124944	2.7336097	7	1.785715
7274547	268.452381	184.7368421	84	2944.0215	154752	2.6234918	9	1.820729
7274548	268.452381	192.2315789	124	5673.4331	365488	3.0383985	9	1.820729
7274549	268.452381	199.7263158	130	6154.7695	400752	3.0409319	9	1.820729
7274550	268.452381	207.2210526	126	5990.3096	384288	3.0383985	9	1.820729
7274553	268.452381	229.7052632	39	940.117	33120	2.5774496	3	1.254827
7274554	268.452381	237.2	36	669.4762	16240	2.5753262	3	1.254827
7274584	268.452381	462.0421053	227	21212.752	2726656	3.1481147	5	1.3655469
7274585	268.452381	469.5368421	203	16789.355	1890496	3.1399837	5	1.3655469
7340037	275.8928571	-160.0210526	84	2789.3767	121456	2.1908836	3	0.99846399
7340038	275.8928571	-152.5263158	77	2285.4099	91616	2.1893492	3	0.99846399
7340039	275.8928571	-145.0315789	64	1779.5686	70800	2.1865053	3	0.99846399
7340040	275.8928571	-137.5368421	63	1792.7671	72624	2.1862869	3	0.99846399
7340057	275.8928571	-10.12631579	73	2376.1006	109536	2.4589894	4	1.254827
7340058	275.8928571	-2.631578947	69	2146.9841	98800	2.4576085	4	1.254827
7340059	275.8928571	4.863157895	66	2220.325	114064	2.4567807	4	1.254827
7340080	275.8928571	162.2526316	53	1598.942	71056	2.7295179	7	1.785715
7340081	275.8928571	169.7473684	63	2313.6653	122864	2.7339513	7	1.785715
7340084	275.8928571	192.2315789	87	3130.7383	166704	2.6247506	9	1.820729
7340085	275.8928571	199.7263158	125	5842.2271	384144	3.0388205	9	1.820729
7340086	275.8928571	207.2210526	128	6136.0425	407728	3.040087	9	1.820729
7340087	275.8928571	214.7157895	124	5928.3545	388240	3.037555	9	1.820729
7340089	275.8928571	229.7052632	41	969.01447	31904	2.5780568	3	1.254827
7340090	275.8928571	237.2	34	603.302	13664	2.5747201	3	1.254827
7340120	275.8928571	462.0421053	228	21555.559	2831792	3.1485677	5	1.3655469
7340121	275.8928571	469.5368421	205	17081.463	1945392	3.1408849	5	1.3655469
7340122	275.8928571	477.0315789	168	12260.376	1269104	3.0656409	5	1.3655469
7405574	283.3333333	-152.5263158	76	2262.3796	88656	2.1891303	3	0.99846399
7405575	283.3333333	-145.0315789	66	1760.5667	64512	2.1869423	3	0.99846399
7405576	283.3333333	-137.5368421	64	1706.6926	63472	2.1865053	3	0.99846399
7405577	283.3333333	-130.0421053	62	1739.568	68496	2.1860685	3	0.99846399
7405593	283.3333333	-10.12631579	72	2285.1084	101376	2.4584367	4	1.254827
7405594	283.3333333	-2.631578947	68	2040.5129	88896	2.4573324	4	1.254827
7405595	283.3333333	4.863157895	67	2161.3462	103904	2.4570565	4	1.254827
7405615	283.3333333	154.7578947	47	1175.5096	40144	2.7058916	7	1.785715
7405616	283.3333333	162.2526316	56	1734.7338	78272	2.7305398	7	1.785715
7405617	283.3333333	169.7473684	65	2375.478	124976	2.7380562	7	1.785715
7405621	283.3333333	199.7263158	91	3191.4568	162064	2.6269562	9	1.820729
7405622	283.3333333	207.2210526	124	5841.334	391136	3.0383985	9	1.820729
7405623	283.3333333	214.7157895	130	6319.8281	432128	3.0409319	9	1.820729
7405625	283.3333333	229.7052632	48	1215.472	41808	2.5804889	3	1.254827
7405626	283.3333333	237.2	37	647.83502	14080	2.5756292	3	1.254827
7405656	283.3333333	462.0421053	228	21776.303	2924400	3.1485677	5	1.3655469
7405657	283.3333333	469.5368421	205	17152.516	1975968	3.1381824	5	1.3655469
7405658	283.3333333	477.0315789	178	13237.027	1373680	3.069942	5	1.3655469
7471111	290.7738095	-145.0315789	67	1822.1144	65904	2.187161	3	0.99846399
7471112	290.7738095	-137.5368421	63	1600.9904	55520	2.1862869	3	0.99846399
7471113	290.7738095	-130.0421053	64	1638.0433	57136	2.1865053	3	0.99846399
7471114	290.7738095	-122.5473684	61	1587.3625	56384	2.1858501	3	0.99846399
7471129	290.7738095	-10.12631579	71	2204.6626	93808	2.4581606	4	1.254827
7471130	290.7738095	-2.631578947	66	1913.38	79104	2.4567807	4	1.254827
7471131	290.7738095	4.863157895	67	2080.7561	93920	2.4570565	4	1.254827
7471151	290.7738095	154.7578947	47	1131.2689	36368	2.7058916	7	1.785715
7471152	290.7738095	162.2526316	59	1849.7806	83280	2.7325857	7	1.785715
7471153	290.7738095	169.7473684	73	2969.5962	177360	2.9219582	7	1.785715
7471157	290.7738095	199.7263158	81	2517.6033	112272	2.6225486	9	1.820729
7471158	290.7738095	207.2210526	101	3733.6965	195296	2.7511373	9	1.820729
7471159	290.7738095	214.7157895	125	5878.689	403680	3.0388205	9	1.820729
7471160	290.7738095	222.2105263	126	6217.9478	444080	3.0388205	9	1.820729
7471161	290.7738095	229.7052632	59	1562.8877	57168	2.584451	3	1.254827
7471162	290.7738095	237.2	38	648.05334	13824	2.5759325	3	1.254827
7471192	290.7738095	462.0421053	230	22379.754	3092384	3.1494741	5	1.3655469
7471193	290.7738095	469.5368421	210	17884.379	2119248	3.1404343	5	1.3655469
7471194	290.7738095	477.0315789	188	14238.851	1502432	3.0742548	5	1.3655469
7536648	298.2142857	-137.5368421	63	1609.0341	54256	2.1862869	3	0.99846399
7536649	298.2142857	-130.0421053	62	1520.0656	49984	2.1860685	3	0.99846399
7536650	298.2142857	-122.5473684	66	1691.3649	57600	2.1869423	3	0.99846399
7536651	298.2142857	-115.0526316	62	1572.5195	52928	2.1860685	3	0.99846399
7536665	298.2142857	-10.12631579	70	2128.3052	86560	2.4578846	4	1.254827
7536666	298.2142857	-2.631578947	66	1884.6403	74384	2.4567807	4	1.254827
7536667	298.2142857	4.863157895	68	2083.5657	89776	2.4573324	4	1.254827
7536687	298.2142857	154.7578947	47	1109.9623	34272	2.7058916	7	1.785715
7536688	298.2142857	162.2526316	60	1851.1061	80608	2.7329268	7	1.785715
7536694	298.2142857	207.2210526	87	2804.1726	128592	2.6244359	9	1.820729
7536695	298.2142857	214.7157895	103	3695.3406	189392	2.7518291	9	1.820729
7536696	298.2142857	222.2105263	128	5997.3838	427808	3.040087	9	1.820729
7536697	298.2142857	229.7052632	143	6553.8975	467120	3.0460114	3	1.254827
7536698	298.2142857	237.2	43	768.8009	17376	2.5774496	3	1.254827
7536728	298.2142857	462.0421053	230	22669.209	3211008	3.1494741	5	1.3655469
7536729	298.2142857	469.5368421	214	18497.615	2248336	3.1422381	5	1.3655469
7536730	298.2142857	477.0315789	199	15471.076	1681648	3.1417868	5	1.3655469
7602185	305.6547619	-130.0421053	62	1546.8314	50368	2.1860685	3	0.99846399
7602186	305.6547619	-122.5473684	64	1573.9877	50608	2.1865053	3	0.99846399
7602187	305.6547619	-115.0526316	64	1572.6395	50368	2.1865053	3	0.99846399
7602188	305.6547619	-107.5578947	64	1643.3804	54848	2.1865053	3	0.99846399
7602201	305.6547619	-10.12631579	69	2077.3367	81728	2.4576085	4	1.254827
7602202	305.6547619	-2.631578947	65	1834.4366	69808	2.4565048	4	1.254827
7602203	305.6547619	4.863157895	68	2044.09	83680	2.4573324	4	1.254827
7602223	305.6547619	154.7578947	49	1182.7184	37024	2.7075658	7	1.785715
7602224	305.6547619	162.2526316	63	1993.3105	87520	2.7373712	7	1.785715
7602231	305.6547619	214.7157895	96	3043.4705	134368	2.6275871	9	1.820729
7602232	305.6547619	222.2105263	110	4012.3342	224816	3.0257945	9	1.820729
7602233	305.6547619	229.7052632	141	6435.1016	464464	3.0451636	9	1.254827
7602234	305.6547619	237.2	107	5811.1836	476896	2.9922802	3	1.254827
7602264	305.6547619	462.0421053	222	22290.391	3290880	3.1458519	5	1.3655469
7602265	305.6547619	469.5368421	223	19007.77	2353536	3.1463041	5	1.3655469
7602266	305.6547619	477.0315789	230	17496.557	1895344	3.1912711	5	1.3655469
7667722	313.0952381	-122.5473684	61	1503.0577	48000	2.1858501	3	0.99846399
7667723	313.0952381	-115.0526316	65	1613.3551	51952	2.1867239	3	0.99846399
7667724	313.0952381	-107.5578947	65	1635.6921	53552	2.1867239	3	0.99846399
7667725	313.0952381	-100.0631579	70	1958.3292	71264	2.1878171	3	0.99846399
7667738	313.0952381	-2.631578947	66	1914.7639	73648	2.4567807	4	1.254827
7667739	313.0952381	4.863157895	69	2102.4043	85712	2.4576085	4	1.254827
7667759	313.0952381	154.7578947	53	1407.8007	50048	2.7301991	7	1.785715
7667760	313.0952381	162.2526316	77	3032.1411	173712	2.9356782	7	1.785715
7667767	313.0952381	214.7157895	88	2671.542	111376	2.6247506	9	1.820729
7667768	313.0952381	222.2105263	106	3348.8274	147216	2.6307461	9	1.820729
7667769	313.0952381	229.7052632	126	4765.77	281232	3.037555	9	1.820729
7667770	313.0952381	237.2	117	6061.0151	487952	3.0116358	9	1.820729
7667792	313.0952381	402.0842105	127	7273.3325	622272	3.1440439	6	1.6883121
7667793	313.0952381	409.5789474	125	7241.373	631472	3.1431408	6	1.6883121
7667794	313.0952381	417.0736842	124	7346.4688	656480	3.1422381	6	1.6883121
7667795	313.0952381	424.5684211	123	7400.9546	675104	3.1417868	6	1.6883121
7667796	313.0952381	432.0631579	123	7691.6909	727584	3.1417868	6	1.6883121
7667797	313.0952381	439.5578947	122	7856.3086	761344	3.141336	6	1.6883121
7667798	313.0952381	447.0526316	124	8119.9185	803888	3.1422381	6	1.6883121
7667799	313.0952381	454.5473684	126	8369.4004	840928	3.1431408	6	1.6883121
7667800	313.0952381	462.0421053	174	10361.24	976944	3.1713834	5	1.6883121
7667801	313.0952381	469.5368421	323	28286.232	3449824	3.7045109	5	1.3655469
7667802	313.0952381	477.0315789	306	25400.904	2864688	3.7026305	5	1.3655469
7667803	313.0952381	484.5263158	274	21129.734	2194896	3.6175478	5	1.3655469
7733259	320.5357143	-115.0526316	62	1582.2511	53008	2.1860685	3	0.99846399
7733260	320.5357143	-107.5578947	67	1717.786	57424	2.187161	3	0.99846399
7733261	320.5357143	-100.0631579	67	1769.2687	61168	2.187161	3	0.99846399
7733262	320.5357143	-92.56842105	81	2603.7598	109200	2.1902258	3	0.99846399
7733274	320.5357143	-2.631578947	69	2066.5452	80464	2.4576085	4	1.254827
7733275	320.5357143	4.863157895	70	2167.8967	88208	2.4578846	4	1.254827
7733295	320.5357143	154.7578947	60	1679.0658	61616	2.7329268	7	1.785715
7733296	320.5357143	162.2526316	97	4641.5347	313584	2.9435763	7	1.785715
7733304	320.5357143	222.2105263	107	3334.8242	138192	2.6307461	9	1.820729
7733305	320.5357143	229.7052632	116	3771.1904	170000	2.6348641	9	1.820729
7733306	320.5357143	237.2	111	4488.7036	294784	3.0308235	9	1.820729
7733316	320.5357143	312.1473684	161	7424.4277	450704	3.1815274	6	1.6883121
7733317	320.5357143	319.6421053	154	7065.7563	430960	3.1773698	6	1.6883121
7733318	320.5357143	327.1368421	151	6943.1968	428704	3.1581101	6	1.6883121
7733319	320.5357143	334.6315789	148	6893.335	434544	3.1567435	6	1.6883121
7733320	320.5357143	342.1263158	138	6639.6108	436704	3.1521962	6	1.6883121
7733321	320.5357143	349.6210526	136	6667.4067	452016	3.1512883	6	1.6883121
7733322	320.5357143	357.1157895	133	6567.7012	453552	3.1481147	6	1.6883121
7733323	320.5357143	364.6105263	129	6358.813	446288	3.1453998	6	1.6883121
7733324	320.5357143	372.1052632	127	6334.4385	455536	3.1440439	6	1.6883121
7733325	320.5357143	379.6	125	6344.0088	470992	3.1431408	6	1.6883121
7733326	320.5357143	387.0947368	123	6280.6753	474976	3.1417868	6	1.6883121
7733327	320.5357143	394.5894737	122	6341.9751	493984	3.141336	6	1.6883121
7733328	320.5357143	402.0842105	121	6413.0366	514000	3.1408849	6	1.6883121
7733329	320.5357143	409.5789474	121	6556.8979	542288	3.1408849	6	1.6883121
7733330	320.5357143	417.0736842	120	6652.0356	564704	3.1404343	6	1.6883121
7733331	320.5357143	424.5684211	119	6759.6577	587584	3.1399837	6	1.6883121
7733332	320.5357143	432.0631579	118	6907.9702	618832	3.139533	6	1.6883121
7733333	320.5357143	439.5578947	119	7223.98	669984	3.1399837	6	1.6883121
7733334	320.5357143	447.0526316	118	7256.8062	687248	3.139533	6	1.6883121
7733335	320.5357143	454.5473684	120	7481.144	721232	3.1404343	6	1.6883121
7733336	320.5357143	462.0421053	149	8484.834	773776	3.1599345	5	1.6883121
7733337	320.5357143	469.5368421	315	27416.881	3387520	3.6995006	5	1.3655469
7733338	320.5357143	477.0315789	300	24675.986	2791328	3.6932566	5	1.3655469
7733339	320.5357143	484.5263158	271	20523.203	2090032	3.6121733	5	1.3655469
7798796	327.9761905	-107.5578947	65	1725.2659	60560	2.1867239	3	0.99846399
7798797	327.9761905	-100.0631579	70	1909.801	69072	2.1878171	3	0.99846399
7798798	327.9761905	-92.56842105	79	2426.8818	97552	2.1897874	3	0.99846399
7798810	327.9761905	-2.631578947	68	2037.4099	78784	2.4573324	4	1.254827
7798811	327.9761905	4.863157895	74	2317.7947	93808	2.4592657	4	1.254827
7798831	327.9761905	154.7578947	64	1888.757	73456	2.7377138	7	1.785715
7798832	327.9761905	162.2526316	106	5097.0522	335648	2.9471443	7	1.785715
7798840	327.9761905	222.2105263	102	3199.4441	130368	2.6358161	9	1.820729
7798841	327.9761905	229.7052632	122	3892.9438	166400	2.6425004	9	1.820729
7798842	327.9761905	237.2	119	3992.199	195840	2.6358161	9	1.820729
7798843	327.9761905	244.6947368	125	5519.8306	386848	3.1145098	9	1.820729
7798846	327.9761905	267.1789474	136	7093.5317	501232	3.1508346	6	1.6883121
7798847	327.9761905	274.6736842	134	6896.7139	474880	3.1490209	6	1.6883121
7798848	327.9761905	282.1684211	135	6793.1685	454448	3.1494741	6	1.6883121
7798849	327.9761905	289.6631579	136	6681.6421	437024	3.1499274	6	1.6883121
7798850	327.9761905	297.1578947	137	6537.6436	417152	3.1503808	6	1.6883121
7798851	327.9761905	304.6526316	159	7190.6587	434816	3.1806026	6	1.6883121
7798852	327.9761905	312.1473684	160	7130.7578	428240	3.1810648	6	1.6883121
7798853	327.9761905	319.6421053	154	6901.7842	419904	3.1773698	6	1.6883121
7798854	327.9761905	327.1368421	151	6800.4902	418784	3.1581101	6	1.6883121
7798855	327.9761905	334.6315789	135	6130.7183	382240	3.1490209	6	1.6883121
7798856	327.9761905	342.1263158	129	5946.29	377136	3.1463041	6	1.6883121
7798857	327.9761905	349.6210526	125	5696.0713	360944	3.1431408	6	1.6883121
7798858	327.9761905	357.1157895	122	5620.04	363648	3.141336	6	1.6883121
7798859	327.9761905	364.6105263	120	5511.8442	360880	3.1404343	6	1.6883121
7798860	327.9761905	372.1052632	120	5558.937	369936	3.1404343	6	1.6883121
7798861	327.9761905	379.6	119	5557.3418	376288	3.1399837	6	1.6883121
7798862	327.9761905	387.0947368	118	5596.4219	390208	3.139533	6	1.6883121
7798863	327.9761905	394.5894737	116	5562.1123	398192	3.1386325	6	1.6883121
7798864	327.9761905	402.0842105	113	5476.791	402752	3.1372826	6	1.6883121
7798865	327.9761905	409.5789474	111	5401.7905	400240	3.1363833	6	1.6883121
7798866	327.9761905	417.0736842	110	5388.3208	403696	3.1332397	6	1.6883121
7798867	327.9761905	424.5684211	108	5340.1445	403584	3.1198382	6	1.6883121
7798868	327.9761905	432.0631579	106	5368.1685	418752	3.1189489	6	1.6883121
7798869	327.9761905	439.5578947	107	5638.7056	457440	3.1193936	6	1.6883121
7798870	327.9761905	447.0526316	107	5797.7808	481840	3.1193936	6	1.6883121
7798871	327.9761905	454.5473684	109	5958.0176	501648	3.1202831	6	1.6883121
7798872	327.9761905	462.0421053	129	6911.769	560384	3.1354845	5	1.6883121
7798873	327.9761905	469.5368421	308	27009.742	3443552	3.6740339	5	1.3655469
7798874	327.9761905	477.0315789	290	23417.082	2633584	3.6660321	5	1.3655469
7798875	327.9761905	484.5263158	266	19796.516	1985984	3.4640725	5	1.3655469
7864333	335.4166667	-100.0631579	73	2065.116	78000	2.1884735	3	0.99846399
7864334	335.4166667	-92.56842105	79	2379.9351	94864	2.1897874	3	0.99846399
7864335	335.4166667	-85.07368421	114	5413.9238	384976	2.4977224	3	0.99846399
7864346	335.4166667	-2.631578947	69	2129.3569	84832	2.4576085	4	1.254827
7864347	335.4166667	4.863157895	77	2423.7073	98176	2.4600952	4	1.254827
7864367	335.4166667	154.7578947	96	4062.6755	241024	2.9431803	7	1.785715
7864368	335.4166667	162.2526316	107	5019.2993	319008	2.9475412	7	1.785715
7864377	335.4166667	229.7052632	233	11556.99	842448	3.2294195	9	1.820729
7864378	335.4166667	237.2	224	11139.164	803280	3.2251358	9	1.820729
7864379	335.4166667	244.6947368	211	10938.938	817520	3.2940757	9	1.820729
7864380	335.4166667	252.1894737	179	9598.1064	768464	3.5362873	6	1.6883121
7864381	335.4166667	259.6842105	139	7236.7222	528640	3.1521962	6	1.6883121
7864382	335.4166667	267.1789474	135	7011.5903	498240	3.1494741	6	1.6883121
7864383	335.4166667	274.6736842	133	6781.0117	467200	3.1485677	6	1.6883121
7864384	335.4166667	282.1684211	133	6654.6553	445520	3.1485677	6	1.6883121
7864385	335.4166667	289.6631579	132	6518.6831	426992	3.1481147	6	1.6883121
7864386	335.4166667	297.1578947	135	6466.1504	414128	3.1494741	6	1.6883121
7864387	335.4166667	304.6526316	157	6815.2988	405552	3.1778312	6	1.6883121
7864388	335.4166667	312.1473684	152	6407.1196	371632	3.1755254	6	1.6883121
7864389	335.4166667	319.6421053	143	5990.2397	347424	3.1521962	6	1.6883121
7864390	335.4166667	327.1368421	135	5584.6377	319424	3.1485677	6	1.6883121
7864391	335.4166667	334.6315789	119	5094.3354	295520	3.1404343	6	1.6883121
7864392	335.4166667	342.1263158	115	4912.9917	284192	3.1381824	6	1.6883121
7864393	335.4166667	349.6210526	110	4488.0659	248144	3.1332397	6	1.6883121
7864394	335.4166667	357.1157895	105	4168.5527	224384	3.1185045	6	1.6883121
