,x,y,z,heading,row_num,chunk_index,diff,count,sub
893,36.34,2.57,92.91,184.99,893,mov,-0.5807659292976695,11691,0017
894,36.4,2.57,93.51,184.99,894,mov,-0.3837053120604992,11691,0017
895,36.43,2.57,93.91,184.99,895,mov,-0.48072241244527447,11691,0017
896,36.47,2.57,94.41,184.99,896,mov,-0.5721048943753289,11691,0017
897,36.53,2.57,95.0,184.99,897,mov,-0.3841819397572692,11691,0017
898,36.56,2.57,95.4,184.99,898,mov,-0.5782972162852786,11691,0017
899,36.61,2.57,96.0,184.99,899,73,0.0,112,0017
900,36.61,2.57,96.0,185.39,900,73,0.0,112,0017
901,36.61,2.57,96.0,187.59,901,73,0.0,112,0017
902,36.61,2.57,96.0,188.19,902,73,0.0,112,0017
903,36.61,2.57,96.0,189.19,903,73,0.0,112,0017
904,36.61,2.57,96.0,189.99,904,73,0.0,112,0017
905,36.61,2.57,96.0,190.99,905,73,0.0,112,0017
906,36.61,2.57,96.0,192.39,906,73,0.0,112,0017
907,36.61,2.57,96.0,195.39,907,73,0.0,112,0017
908,36.61,2.57,96.0,197.79,908,73,0.0,112,0017
909,36.61,2.57,96.0,197.79,909,73,0.0,112,0017
910,36.61,2.57,96.0,197.79,910,73,0.0,112,0017
911,36.61,2.57,96.0,200.79,911,73,0.0,112,0017
912,36.61,2.57,96.0,204.19,912,73,0.0,112,0017
913,36.61,2.57,96.0,206.59,913,73,0.0,112,0017
914,36.61,2.57,96.0,208.99,914,73,0.0,112,0017
915,36.61,2.57,96.0,210.19,915,73,0.0,112,0017
916,36.61,2.57,96.0,210.79,916,73,0.0,112,0017
917,36.61,2.57,96.0,210.99,917,73,0.0,112,0017
918,36.61,2.57,96.0,211.39,918,73,0.0,112,0017
919,36.61,2.57,96.0,210.99,919,73,0.0,112,0017
920,36.61,2.57,96.0,209.79,920,73,0.0,112,0017
921,36.61,2.57,96.0,208.59,921,73,0.0,112,0017
922,36.61,2.57,96.0,207.59,922,73,0.0,112,0017
923,36.61,2.57,96.0,206.59,923,73,0.0,112,0017
924,36.61,2.57,96.0,203.39,924,73,0.0,112,0017
925,36.61,2.57,96.0,195.79,925,73,0.0,112,0017
926,36.61,2.57,96.0,188.39,926,73,0.0,112,0017
927,36.61,2.57,96.0,185.39,927,73,0.0,112,0017
928,36.61,2.57,96.0,185.39,928,73,0.0,112,0017
929,36.61,2.57,96.0,185.19,929,73,0.0,112,0017
930,36.61,2.57,96.0,182.19,930,73,0.0,112,0017
931,36.61,2.57,96.0,179.19,931,73,0.0,112,0017
932,36.61,2.57,96.0,176.79,932,73,0.0,112,0017
933,36.61,2.57,96.0,176.59,933,73,0.0,112,0017
934,36.61,2.57,96.0,176.59,934,73,0.0,112,0017
935,36.61,2.57,96.0,176.59,935,73,0.0,112,0017
936,36.61,2.57,96.0,176.59,936,73,0.0,112,0017
937,36.61,2.57,96.0,176.59,937,73,0.0,112,0017
938,36.61,2.57,96.0,176.59,938,73,0.0,112,0017
939,36.61,2.57,96.0,176.59,939,73,0.0,112,0017
940,36.61,2.57,96.0,176.59,940,73,0.0,112,0017
941,36.61,2.57,96.0,176.59,941,73,0.0,112,0017
942,36.61,2.57,96.0,167.99,942,73,0.0,112,0017
943,36.61,2.57,96.0,163.19,943,73,0.0,112,0017
944,36.61,2.57,96.0,162.59,944,73,0.0,112,0017
945,36.61,2.57,96.0,161.19,945,73,0.0,112,0017
946,36.61,2.57,96.0,161.19,946,73,0.0,112,0017
947,36.61,2.57,96.0,158.79,947,73,0.0,112,0017
948,36.61,2.57,96.0,150.19,948,73,0.0,112,0017
949,36.61,2.57,96.0,148.79,949,73,0.0,112,0017
950,36.61,2.57,96.0,148.79,950,73,0.0,112,0017
951,36.61,2.57,96.0,149.59,951,73,0.0,112,0017
952,36.61,2.57,96.0,151.59,952,73,0.0,112,0017
953,36.61,2.57,96.0,152.39,953,73,0.0,112,0017
954,36.61,2.57,96.0,152.39,954,73,0.0,112,0017
955,36.61,2.57,96.0,152.39,955,73,0.0,112,0017
956,36.61,2.57,96.0,149.99,956,73,0.0,112,0017
957,36.61,2.57,96.0,148.59,957,73,0.0,112,0017
958,36.61,2.57,96.0,147.79,958,73,0.0,112,0017
959,36.61,2.57,96.0,146.99,959,73,0.0,112,0017
960,36.61,2.57,96.0,141.39,960,73,0.0,112,0017
961,36.61,2.57,96.0,140.59,961,73,0.0,112,0017
962,36.61,2.57,96.0,140.59,962,73,0.0,112,0017
963,36.61,2.57,96.0,138.79,963,73,0.0,112,0017
964,36.61,2.57,96.0,133.99,964,73,0.0,112,0017
965,36.61,2.57,96.0,133.99,965,73,0.0,112,0017
966,36.61,2.57,96.0,133.99,966,73,0.0,112,0017
967,36.61,2.57,96.0,132.99,967,73,0.0,112,0017
968,36.61,2.57,96.0,126.59,968,73,0.0,112,0017
969,36.61,2.57,96.0,123.99,969,73,0.0,112,0017
970,36.61,2.57,96.0,121.59,970,73,0.0,112,0017
971,36.61,2.57,96.0,121.39,971,73,0.0,112,0017
972,36.61,2.57,96.0,121.39,972,73,0.0,112,0017
973,36.61,2.57,96.0,120.19,973,73,0.0,112,0017
974,36.61,2.57,96.0,115.99,974,73,0.0,112,0017
975,36.61,2.57,96.0,109.39,975,73,0.0,112,0017
976,36.61,2.57,96.0,109.39,976,73,0.0,112,0017
977,36.61,2.57,96.0,109.39,977,73,0.0,112,0017
978,36.61,2.57,96.0,101.39,978,73,0.0,112,0017
979,36.61,2.57,96.0,97.79,979,73,0.0,112,0017
980,36.61,2.57,96.0,95.79,980,73,0.0,112,0017
981,36.61,2.57,96.0,95.79,981,73,0.0,112,0017
982,36.61,2.57,96.0,95.79,982,73,0.0,112,0017
983,36.61,2.57,96.0,95.79,983,73,0.0,112,0017
984,36.61,2.57,96.0,95.19,984,73,0.0,112,0017
985,36.61,2.57,96.0,95.79,985,73,0.0,112,0017
986,36.61,2.57,96.0,95.79,986,73,0.0,112,0017
987,36.61,2.57,96.0,104.99,987,73,0.0,112,0017
988,36.61,2.57,96.0,110.99,988,73,0.0,112,0017
989,36.61,2.57,96.0,114.39,989,73,0.0,112,0017
990,36.61,2.57,96.0,114.39,990,73,0.0,112,0017
991,36.61,2.57,96.0,120.79,991,73,0.0,112,0017
992,36.61,2.57,96.0,133.19,992,73,0.0,112,0017
993,36.61,2.57,96.0,133.19,993,73,0.0,112,0017
994,36.61,2.57,96.0,134.79,994,73,0.0,112,0017
995,36.61,2.57,96.0,144.39,995,73,0.0,112,0017
996,36.61,2.57,96.0,146.99,996,73,0.0,112,0017
997,36.61,2.57,96.0,146.99,997,73,0.0,112,0017
998,36.61,2.57,96.0,149.19,998,73,0.0,112,0017
999,36.61,2.57,96.0,157.39,999,73,0.0,112,0017
1000,36.61,2.57,96.0,157.39,1000,73,0.0,112,0017
1001,36.61,2.57,96.0,160.59,1001,73,0.0,112,0017
1002,36.61,2.57,96.0,174.39,1002,73,0.0,112,0017
1003,36.61,2.57,96.0,174.39,1003,73,0.0,112,0017
1004,36.61,2.57,96.0,174.59,1004,73,0.0,112,0017
1005,36.61,2.57,96.0,180.39,1005,73,0.0,112,0017
1006,36.61,2.57,96.0,182.99,1006,73,0.0,112,0017
1007,36.61,2.57,96.0,182.99,1007,73,0.0,112,0017
1008,36.61,2.57,96.0,182.99,1008,73,0.0,112,0017
1009,36.61,2.57,96.0,182.99,1009,73,0.0,112,0017
1010,36.61,2.57,96.0,182.99,1010,73,0.0,112,0017
1011,36.61,2.57,96.0,182.99,1011,mov,0.0,11691,0017
1012,36.61,2.57,96.0,182.99,1012,mov,-0.571474369639688,11691,0017
1013,36.64,2.57,96.6,182.99,1013,mov,-0.38470250771544556,11691,0017
1014,36.67,2.57,97.0,182.99,1014,mov,-0.4748875931113332,11691,0017
1015,36.69,2.57,97.5,182.99,1015,mov,-0.5722818727404473,11691,0017
1016,36.72,2.57,98.1,182.99,1016,mov,-0.38169771703353206,11691,0017
1017,36.74,2.57,98.5,182.99,1017,mov,-0.4790587518586449,11691,0017
1018,36.77,2.57,99.0,182.99,1018,mov,-0.5730569497494287,11691,0017
1019,36.8,2.57,99.6,182.99,1019,mov,-0.3970323462689578,11691,0017
1020,36.89,2.57,99.99,182.99,1020,mov,-0.4889644395137367,11691,0017
1021,37.11,2.57,100.43,182.99,1021,mov,-0.4733845690956713,11691,0017
1022,37.42,2.57,100.82,182.99,1022,mov,-0.4477408717291098,11691,0017
1023,37.79,2.57,101.16,182.99,1023,mov,-0.4388604009035362,11691,0017
1024,38.16,2.57,101.49,182.99,1024,mov,-0.4428886940123391,11691,0017
1025,38.54,2.57,101.82,182.99,1025,mov,-0.4109435546073996,11691,0017
1026,38.96,2.57,102.1,182.99,1026,mov,-0.39880364013203007,11691,0017
1027,39.37,2.57,102.37,182.99,1027,mov,-0.48111286949612975,11691,0017
1028,39.67,2.57,102.77,182.99,1028,mov,-0.5923248520005302,11691,0017
