Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
5570645	248	220	306	36389.152	5903168	3.4553206	5	1.3457561
5636106	252	-80	66	1935.4766	75456	2.2354219	2	1.043339
5636107	252	-76	68	2015.5338	78624	2.2349653	2	1.043339
5636130	252	16	86	2241.0837	73968	2.8463249	3	1.820729
5636131	252	20	59	1231.3447	31600	2.6886036	3	1.450893
5636139	252	52	32	466.76163	8928	2.036912	3	1.450893
5636140	252	56	34	473.27283	8176	2.0374811	3	1.450893
5636141	252	60	35	593.44714	12624	2.03862	3	1.450893
5636180	252	216	320	38979.637	6347776	3.462976	5	1.3457561
5636181	252	220	316	38260.523	6264688	3.4607854	5	1.3457561
5701642	256	-80	65	1941.6389	79104	2.2351937	2	1.043339
5701643	256	-76	73	2370.5774	105856	2.4182281	2	1.043339
5701666	256	16	86	2312.532	79504	2.8463249	3	1.820729
5701667	256	20	65	1319.1053	33872	2.6929049	3	1.450893
5701668	256	24	24	281.72098	3904	2.4565048	3	1.450893
5701675	256	52	31	431.1268	7408	2.0359645	3	1.450893
5701676	256	56	36	569.9364	11216	2.03862	3	1.450893
5701716	256	216	321	38985.293	6316592	3.4635241	5	1.3457561
5701717	256	220	324	39014.434	6339856	3.4657183	5	1.3457561
5767178	260	-80	63	1900.621	80528	2.2338245	2	1.043339
5767179	260	-76	85	3150.9863	161664	2.4225113	2	1.043339
5767201	260	12	86	2643.0852	104032	2.8466952	9	1.820729
5767202	260	16	87	2343.5073	80544	2.8470654	3	1.820729
5767203	260	20	62	1262.3158	33776	2.6922424	3	1.450893
5767204	260	24	44	780.03009	18976	2.3920579	3	1.450893
5767205	260	28	26	296.87582	4096	2.176285	3	1.450893
5767206	260	32	23	262.98779	3520	2.1745548	3	1.450893
5767208	260	40	18	187.01343	2288	2.0792992	3	1.450893
5767209	260	44	21	268.82205	4720	2.1745548	3	1.450893
5767210	260	48	38	641.3053	14032	2.2587268	3	1.450893
5767211	260	52	40	697.90247	15648	2.2596598	3	1.450893
5767212	260	56	41	788.84613	19136	2.2601266	3	1.450893
5767252	260	216	325	39042.84	6296096	3.4662673	5	1.3457561
5767253	260	220	329	39226.676	6334496	3.4684651	5	1.3457561
5767254	260	224	146	8630.7432	744272	2.9258652	5	1.3457561
5832714	264	-80	63	1994.0314	90800	2.2338245	2	1.043339
5832715	264	-76	98	3878.741	204992	2.4254651	2	1.043339
5832716	264	-72	90	3451.1895	177232	2.2386236	2	1.043339
5832737	264	12	95	3100.8582	128512	2.8500321	9	1.820729
5832738	264	16	89	2421.1348	83648	2.8478067	9	1.820729
5832739	264	20	65	1428.8442	41920	2.6932364	3	1.450893
5832740	264	24	52	1095.9562	30736	2.3944135	3	1.450893
5832741	264	28	39	663.44293	16224	2.3904901	3	1.450893
5832742	264	32	31	396.78143	6272	2.1778011	3	1.450893
5832743	264	36	31	408.52664	6688	2.1778011	3	1.450893
5832744	264	40	34	498.94174	9280	2.1795363	3	1.450893
5832745	264	44	42	788.73242	19552	2.25896	3	1.450893
5832746	264	48	42	796.91217	19232	2.2601266	3	1.450893
5832747	264	52	44	890.83582	22336	2.2610607	3	1.450893
5832787	264	212	73	2817.6294	172832	2.5277286	2	0.95729101
5832788	264	216	366	41196.754	6386144	3.5006473	5	1.3457561
5832789	264	220	367	41704.133	6507856	3.5012074	5	1.3457561
5832790	264	224	242	21214.023	2820896	3.1677108	5	1.3457561
5898250	268	-80	66	2204.884	106272	2.234509	2	1.043339
5898251	268	-76	101	3952.708	204688	2.4262719	2	1.043339
5898252	268	-72	89	3280.6121	160624	2.2383945	2	1.043339
5898274	268	16	70	2017.3949	75472	2.8367314	9	1.820729
5898275	268	20	56	1391.1594	44368	2.8308597	9	1.820729
5898277	268	28	43	886.91577	24912	2.390229	3	1.450893
5898278	268	32	36	569.29785	11152	2.2966568	3	1.450893
5898279	268	36	35	548.65802	10608	2.1801879	3	1.450893
5898280	268	40	41	798.67822	20640	2.2575617	3	1.450893
5898281	268	44	46	945.31628	24032	2.2610607	3	1.450893
5898308	268	152	71	2446.0957	112560	2.5271447	2	0.95729101
5898309	268	156	73	2481.908	110032	2.5277286	2	0.95729101
5898310	268	160	75	2562.9702	111984	2.5283127	2	0.95729101
5898311	268	164	76	2621.1814	114512	2.5286047	2	0.95729101
5898312	268	168	76	2648.4387	117056	2.5286047	2	0.95729101
5898313	268	172	76	2740.634	126304	2.5286047	2	0.95729101
5898314	268	176	74	2704.6599	129232	2.5280206	2	0.95729101
5898315	268	180	70	2548.2473	125360	2.5268528	2	0.95729101
5898316	268	184	66	2352.8613	117152	2.5256863	2	0.95729101
5898317	268	188	62	2119.5315	103504	2.5245206	2	0.95729101
5898318	268	192	58	1925.4146	94832	2.5233562	2	0.95729101
5898319	268	196	58	1928.8711	96800	2.5233562	2	0.95729101
5898320	268	200	57	1859.9482	92960	2.5230653	2	0.95729101
5898321	268	204	57	1877.8036	97392	2.5230653	2	0.95729101
5898322	268	208	59	1927.7212	102064	2.5236473	2	0.95729101
5898323	268	212	65	2028.2386	104752	2.5253947	2	0.95729101
5898324	268	216	358	40336.672	6267264	3.4961729	5	1.3655469
5898325	268	220	360	40871.141	6374656	3.4972904	5	1.3655469
5898326	268	224	257	24345.939	3463408	3.1746039	5	1.3457561
5963786	272	-80	93	3665.6643	196240	2.4246588	2	1.043339
5963787	272	-76	100	3842.0061	195728	2.4260027	2	1.043339
5963788	272	-72	89	3218.0291	153456	2.2383945	2	1.043339
5963810	272	16	106	5832.0327	495808	3.3362625	9	1.820729
5963811	272	20	57	1463.6082	49056	2.8312261	9	1.820729
5963842	272	144	75	2680.4824	134608	2.5283127	2	0.95729101
5963843	272	148	76	2640.5474	125920	2.5286047	2	0.95729101
5963844	272	152	78	2661.7534	121200	2.5291893	2	0.95729101
5963845	272	156	78	2645.8147	116928	2.5291893	2	0.95729101
5963846	272	160	78	2650.2656	115184	2.5291893	2	0.95729101
5963847	272	164	76	2628.0947	114928	2.5286047	2	0.95729101
5963848	272	168	67	2282.2476	100944	2.5259778	2	0.95729101
5963849	272	172	57	1768.0774	72912	2.5230653	2	0.95729101
5963850	272	176	53	1516.6643	57968	2.5219023	2	0.95729101
5963851	272	180	50	1351.5707	49264	2.5210307	2	0.95729101
5963852	272	184	49	1240.8077	40512	2.5207403	2	0.95729101
5963853	272	188	48	1197.2742	39264	2.5204499	2	0.95729101
5963854	272	192	49	1240.5648	42128	2.5207403	2	0.95729101
5963855	272	196	48	1209.879	42272	2.5204499	2	0.95729101
5963856	272	200	48	1247.9015	46704	2.5204499	2	0.95729101
5963857	272	204	50	1294.7635	49280	2.5210307	2	0.95729101
5963858	272	208	52	1390.4429	56656	2.5216117	2	0.95729101
5963859	272	212	60	1646.3975	66880	2.5239384	2	0.95729101
5963860	272	216	253	24559.162	3508784	3.2308497	5	1.3655469
5963861	272	220	354	40417.211	6335984	3.4939399	5	1.3655469
5963862	272	224	276	27871.283	4122192	3.4207513	5	1.3655469
6029322	276	-80	105	4160.1919	219648	2.427887	2	1.043339
6029323	276	-76	99	3785.302	193632	2.425734	2	1.043339
6029324	276	-72	88	3104.5791	142960	2.2381656	2	1.043339
6029346	276	16	118	6497.1587	509072	2.9890106	9	1.820729
6029347	276	20	99	5200.0303	425408	3.3321981	9	1.820729
6029348	276	24	30	476.89557	9520	2.5623591	9	1.820729
6029374	276	128	69	2807.7744	175264	2.526561	2	0.95729101
6029375	276	132	74	2699.616	150096	2.5280206	2	0.95729101
6029376	276	136	72	2446.9182	126032	2.5274365	2	0.95729101
6029377	276	140	70	2250.7368	108528	2.5268528	2	0.95729101
6029378	276	144	68	2111.0432	96752	2.5262694	2	0.95729101
6029379	276	148	62	1747.4388	69936	2.5245206	2	0.95729101
6029380	276	152	51	1227.4478	39216	1.9694488	2	0.95729101
6029397	276	220	327	39264.508	6289760	3.4673657	5	1.3655469
6029398	276	224	270	29012.838	4398208	3.4202166	5	1.3655469
6094858	280	-80	103	4041.844	215008	2.4273484	2	1.043339
6094859	280	-76	98	3739.7278	192880	2.4254651	2	1.043339
6094860	280	-72	88	3102.8801	142112	2.2381656	2	1.043339
6094883	280	20	114	5930.4512	445552	2.9869704	9	1.820729
6094884	280	24	68	3255.4277	268048	3.3130274	9	1.820729
6094905	280	108	59	2753.3945	201392	2.5236473	2	0.95729101
6094906	280	112	60	2498.1658	165792	2.5239384	2	0.95729101
6094907	280	116	60	2241.3918	137360	2.5239384	2	0.95729101
6094908	280	120	60	2043.587	115728	2.5239384	2	0.95729101
6094909	280	124	59	1816.8196	94528	2.5236473	2	0.95729101
6094910	280	128	56	1457.1521	60960	2.5198693	2	0.95729101
6094911	280	132	51	1064.079	31248	1.9694488	2	0.95729101
6094912	280	136	50	997.29401	26672	1.9692715	2	0.95729101
6094913	280	140	48	939.1106	24080	1.9689173	2	0.95729101
6094914	280	144	47	951.40167	25152	1.968563	2	0.95729101
6094915	280	148	44	955.19177	27536	1.9680318	2	0.95729101
6094933	280	220	321	39290.672	6318320	3.4640725	5	1.3655469
6094934	280	224	271	30333.244	4672352	3.4368691	5	1.3655469
6160393	284	-84	63	1780.1973	70560	2.0862377	2	1.043339
6160394	284	-80	102	4021.0623	219008	2.4270792	2	1.043339
6160395	284	-76	97	3721.0752	195088	2.4251962	2	1.043339
6160419	284	20	112	5801.7178	427408	2.9861553	9	1.820729
6160420	284	24	94	4750.8921	359296	2.9555032	9	1.820729
6160421	284	28	36	600.67432	12288	2.5641606	9	1.820729
6160440	284	104	55	2323.5203	146464	2.5201595	2	0.95729101
6160441	284	108	53	1868.4271	98832	1.9724667	2	0.95729101
6160442	284	112	51	1503.9808	66544	1.9694488	2	0.95729101
6160443	284	116	51	1373.0981	56496	1.9694488	2	0.95729101
6160444	284	120	50	1197.0155	43232	1.9692715	2	0.95729101
6160445	284	124	49	1057.8865	33184	1.9690944	2	0.95729101
6160446	284	128	47	913.9447	24384	1.968563	2	0.95729101
6160447	284	132	47	898.15723	22592	1.968563	2	0.95729101
6160448	284	136	46	863.97284	20480	1.9683858	2	0.95729101
6160449	284	140	44	839.83752	20064	1.9680318	2	0.95729101
6160469	284	220	319	39179.105	6301440	3.462976	5	1.3655469
6160470	284	224	273	30851.764	4742096	3.4379489	5	1.3655469
6225929	288	-84	63	1632.6245	58480	2.0862377	2	1.043339
6225930	288	-80	100	4003.2542	226528	2.4265409	2	1.043339
6225931	288	-76	96	3736.3469	201200	2.4249275	2	1.043339
6225956	288	24	98	4760.292	346400	2.9780273	9	1.820729
6225957	288	28	120	5564.7905	381952	3.2147121	9	1.820729
6225975	288	100	50	1972.3103	101888	1.9692715	2	0.95729101
6225976	288	104	50	1788.7352	87536	1.9692715	2	0.95729101
6225977	288	108	49	1544.004	68640	1.9690944	2	0.95729101
6225978	288	112	48	1344.6791	54752	1.9689173	2	0.95729101
6225979	288	116	47	1163.7821	41792	1.968563	2	0.95729101
6225980	288	120	47	1078.594	35392	1.968563	2	0.95729101
6225981	288	124	46	963.86041	27424	1.9683858	2	0.95729101
6226005	288	220	317	39107.637	6309008	3.4613328	5	1.3655469
6226006	288	224	275	31194.801	4795712	3.4390297	5	1.3655469
6291464	292	-88	64	1684.6058	60768	2.0868344	2	1.043339
6291465	292	-84	66	1756.0332	67360	2.4147589	2	1.043339
6291466	292	-80	97	3889.72	225072	2.425734	2	1.043339
6291492	292	24	121	4975.9009	295296	3.1852322	9	1.820729
6291493	292	28	120	5168.6328	332176	2.8724792	9	1.820729
6291494	292	32	120	5303.4771	349360	3.2147121	9	1.820729
6291495	292	36	113	5553.0181	396048	3.1894104	9	1.820729
6291541	292	220	316	39272.418	6373040	3.4607854	5	1.3655469
6291542	292	224	277	31643.572	4870832	3.4401109	5	1.3655469
6291543	292	228	175	15745.33	2111184	3.1278653	5	1.3655469
6356999	296	-92	63	1584.3719	52608	2.0866354	2	1.043339
6357000	296	-88	66	1652.9528	55888	2.0872326	2	1.043339
6357001	296	-84	73	2259.3511	110400	2.4192975	2	1.043339
6357002	296	-80	97	4018.833	242640	2.425734	2	1.043339
6357027	296	20	50	1226.0391	42464	2.7356601	2	1.3457561
6357028	296	24	78	2148.5068	83104	3.0652115	2	1.3457561
6357029	296	28	114	4373.1089	245792	3.1810648	9	1.820729
6357030	296	32	117	4791.8862	290528	2.8709717	9	1.820729
6357031	296	36	104	4413.875	283552	3.2048252	9	1.820729
6357032	296	40	91	4262.9438	304848	2.9976089	9	1.820729
6357078	296	224	280	32412.676	5039440	3.4411929	5	1.3655469
6357079	296	228	209	20250.715	2767792	3.1431408	5	1.3655469
6422535	300	-92	64	1543.9001	49008	2.0868344	2	1.043339
6422536	300	-88	63	1449.911	44032	2.0862377	2	1.043339
6422537	300	-84	76	2605.3809	145936	2.4201002	2	1.043339
6422562	300	16	44	989.64471	31216	2.7322445	2	1.3457561
6422563	300	20	43	894.09955	26448	2.7312214	2	1.3457561
6422564	300	24	63	1872.7461	80624	3.0532365	2	1.3457561
6422565	300	28	60	1607.4393	58512	3.0037811	9	1.3457561
6422566	300	32	80	3047.3376	172608	2.687613	9	1.820729
6422567	300	36	87	3594.6892	221360	2.6899257	9	1.820729
6422568	300	40	83	3604.1082	238096	3.009151	9	1.820729
6422569	300	44	85	3968.5806	276912	2.9922802	9	1.820729
6422614	300	224	283	33058.852	5188704	3.4428172	5	1.3655469
6422615	300	228	223	21664.305	2898800	3.1494741	5	1.3655469
6488070	304	-96	69	1786.6732	59344	2.0878301	2	1.043339
6488071	304	-92	65	1532.3751	47376	2.0870335	2	1.043339
6488072	304	-88	63	1442.1907	43280	2.0862377	2	1.043339
6488073	304	-84	80	3128.5862	203456	2.4211712	2	1.043339
6488096	304	8	47	1089.358	33520	2.7332683	2	1.3457561
6488097	304	12	44	918.67871	25776	2.7322445	2	1.3457561
6488098	304	16	43	871.83765	24256	2.7315624	2	1.3457561
6488099	304	20	42	854.38556	23776	2.7308805	2	1.3457561
6488103	304	36	78	2894.741	154256	2.6862934	9	1.820729
6488104	304	40	83	3300.7249	192192	2.6879432	9	1.820729
6488105	304	44	83	3455.2012	216176	2.9922802	9	1.820729
6488106	304	48	88	4024.1069	270864	2.9935083	9	1.820729
6488150	304	224	287	34022.879	5431072	3.4449852	5	1.3655469
6488151	304	228	225	21673.771	2841488	3.1476619	5	1.3655469
6553606	308	-96	70	1780.4163	58512	2.0880291	2	1.043339
6553607	308	-92	66	1572.7589	49488	2.0872326	2	1.043339
6553608	308	-88	62	1464.13	46144	2.0860386	2	1.043339
6553631	308	4	50	1183.106	36320	2.7342927	2	1.3457561
6553632	308	8	44	902.23474	24432	2.7322445	2	1.3457561
6553633	308	12	42	824.36511	21552	2.7312214	2	1.3457561
6553634	308	16	41	791.83057	19696	2.7305398	2	1.3457561
6553640	308	40	77	2751.6758	137920	2.6859636	9	1.820729
6553641	308	44	78	2970.4402	163376	2.6846457	9	1.820729
6553642	308	48	83	3349.05	197616	2.9914622	9	1.820729
6553643	308	52	90	4015.5916	257856	2.9935083	9	1.820729
6553686	308	224	289	34824.816	5669136	3.4460702	5	1.3655469
6553687	308	228	228	22098.119	2890720	3.1485677	5	1.3655469
6619141	312	-100	70	1845.0188	62176	2.0880291	2	1.043339
6619142	312	-96	70	1760.0322	57952	2.0880291	2	1.043339
6619143	312	-92	66	1598.0563	51552	2.0872326	2	1.043339
6619144	312	-88	61	1528.955	52528	2.0858397	2	1.043339
6619166	312	0	54	1345.9641	43024	2.7360022	2	1.3457561
6619167	312	4	45	939.97626	25280	2.7325857	2	1.3457561
6619168	312	8	42	818.89471	20464	2.7312214	2	1.3457561
6619169	312	12	40	756.51385	17744	2.7301991	2	1.3457561
6619177	312	44	74	2555.5256	121584	2.6849749	9	1.820729
6619178	312	48	78	2862.2813	146800	2.6846457	9	1.820729
6619179	312	52	83	3260.9675	181248	2.9914622	9	1.820729
6619180	312	56	95	4250.9922	266096	2.9959674	9	1.820729
6619222	312	224	288	34786.109	5703888	3.4455276	5	1.3655469
6619223	312	228	230	22330.285	2914656	3.1494741	5	1.3655469
6684677	316	-100	71	1893.8662	66368	2.0882285	2	1.043339
6684678	316	-96	71	1817.4635	61856	2.0882285	2	1.043339
6684679	316	-92	67	1716.1522	59616	2.0874317	2	1.043339
6684701	316	-4	58	1547.7511	53008	2.7373712	2	1.3457561
6684702	316	0	50	1138.2845	33216	2.7342927	2	1.3457561
6684703	316	4	43	877.71075	22784	2.7319033	2	1.3457561
6684715	316	52	77	2733.6294	131680	2.6843162	9	1.820729
6684716	316	56	86	3413.0764	187232	2.9926896	9	1.820729
6684717	316	60	101	4626.9668	292080	3.0050187	9	1.820729
6684758	316	224	289	35106.246	5806176	3.4460702	5	1.3655469
6684759	316	228	233	22818.189	2999728	3.1508346	5	1.3655469
6684760	316	232	156	12307.456	1413328	3.1225095	5	1.3655469
6750213	320	-100	72	1959.0986	71648	2.0884278	2	1.043339
6750214	320	-96	72	1924.9388	70208	2.0884278	2	1.043339
6750215	320	-92	59	1599.0554	60704	2.0854423	2	1.043339
6750236	320	-8	67	2024.2229	79168	2.7411432	2	1.3457561
6750237	320	-4	56	1416.7377	46304	2.7366865	2	1.3457561
6750238	320	0	43	930.63141	26256	2.7319033	2	1.3457561
6750252	320	56	77	2693.981	124512	2.6843162	9	1.820729
6750253	320	60	87	3342.7559	172368	2.993099	9	1.820729
6750254	320	64	118	6073.5166	438336	3.0367119	9	1.820729
6750294	320	224	290	35460.527	5921344	3.4466131	5	1.3655469
6750295	320	228	236	23277.85	3079840	3.1521962	5	1.3655469
6750296	320	232	202	17757.189	2152352	3.139533	5	1.3655469
6815748	324	-104	78	2364.009	94432	2.0896244	2	1.043339
6815749	324	-100	72	2007.2625	77264	2.0884278	2	1.043339
6815750	324	-96	72	2000.8148	77360	2.0884278	2	1.043339
6815771	324	-12	100	4654.3354	305216	3.010807	2	1.3457561
6815772	324	-8	64	1793.3204	65040	2.7401135	2	1.3457561
6815773	324	-4	51	1229.9108	38832	2.7349763	2	1.3457561
6815789	324	60	77	2637.2119	117088	2.6712091	9	1.820729
6815790	324	64	93	3672.406	191648	2.9971983	9	1.820729
6815791	324	68	126	6326.3193	443664	3.103467	9	1.820729
6815831	324	228	237	23615.816	3159840	3.1526504	5	1.3655469
6815832	324	232	205	17981.875	2157040	3.1408849	5	1.3655469
6881284	328	-104	83	2658.5449	113232	2.0906224	2	1.043339
6881285	328	-100	75	2213.553	91344	2.0890257	2	1.043339
6881286	328	-96	72	2101.9573	86848	2.0884278	2	1.043339
6881306	328	-16	98	4363.7808	264624	3.0099788	2	1.3457561
6881307	328	-12	99	4427.9043	280144	3.0103929	2	1.3457561
6881308	328	-8	59	1562.2628	54544	2.7377138	2	1.3457561
6881326	328	64	78	2684.9478	119680	2.6715353	9	1.820729
6881327	328	68	106	4274.0713	224432	3.069942	9	1.820729
6881328	328	72	161	8243.1035	558736	3.1472092	9	1.820729
6881367	328	228	239	24106.816	3285584	3.153559	5	1.3655469
6881368	328	232	211	18576.316	2215040	3.1435924	5	1.3655469
6946820	332	-104	99	3857.863	207616	2.4086456	2	1.043339
6946821	332	-100	79	2487.4553	110832	2.089824	2	1.043339
6946822	332	-96	49	1127.9208	40944	2.0838535	2	1.043339
6946842	332	-16	97	4160.0386	243904	3.0095649	2	1.3457561
6946843	332	-12	97	4180.3096	255504	3.0095649	2	1.3457561
6946844	332	-8	33	583.39539	13744	2.2462068	2	1.3457561
6946863	332	68	82	2832.7471	129376	2.674474	9	1.820729
6946864	332	72	160	7705.9087	491280	3.1476619	9	1.820729
6946865	332	76	167	8466.1328	567152	3.1499274	9	1.820729
6946870	332	96	34	505.15829	8896	2.3383784	3	1.272016
6946871	332	100	36	569.0293	11168	2.3388784	3	1.272016
6946872	332	104	59	1771.2249	79424	2.5970266	3	1.272016
6946873	332	108	55	1634.3062	69232	2.5961022	3	1.272016
6946903	332	228	240	24389.357	3368080	3.1540134	5	1.3655469
6946904	332	232	213	18683.855	2207664	3.1417868	5	1.3655469
7012356	336	-104	111	4661.1421	261936	2.4120972	2	0.99846399
7012357	336	-100	94	3384.0989	170032	2.4073207	2	0.99846399
7012358	336	-96	41	729.16388	17584	1.8978791	2	0.99846399
7012378	336	-16	94	3858.1509	218272	3.0050187	4	1.3457561
7012379	336	-12	83	3419.6006	210704	2.4645281	4	1.3457561
7012400	336	72	125	4812.9004	243520	3.0977557	9	1.820729
7012401	336	76	174	8326.3633	532032	3.1599345	9	1.820729
7012402	336	80	136	6282.9541	404192	3.0430462	9	1.820729
7012404	336	88	91	3924.9792	256064	2.6260104	3	1.272016
7012405	336	92	38	525.51855	8640	2.3393784	3	1.272016
7012406	336	96	32	393.62347	5840	2.3378787	3	1.272016
7012407	336	100	33	422.15405	6800	2.3381286	3	1.272016
7012408	336	104	57	1637.8469	75376	2.5964103	3	1.272016
7012409	336	108	53	1442.6082	58144	2.5954864	3	1.272016
7012410	336	112	48	1194.4983	39872	2.5927186	3	1.254827
7012439	336	228	243	25143.744	3567888	3.3816328	5	1.3655469
7012440	336	232	217	19241.016	2295872	3.1435924	5	1.3655469
7077892	340	-104	116	4904.0454	272000	2.4134274	2	0.99846399
7077893	340	-100	94	3602.429	193424	2.4073207	2	0.99846399
7077894	340	-96	35	530.05054	10368	1.896892	2	0.99846399
7077914	340	-16	84	3212.0532	175664	2.9988415	4	1.254827
7077915	340	-12	75	2969.1211	179552	2.459542	4	1.254827
7077936	340	72	79	2453.408	107168	2.7240813	7	1.820729
7077937	340	76	152	6123.1011	332992	3.1458519	9	1.820729
7077938	340	80	141	6329.5923	397920	3.0455875	9	1.820729
7077939	340	84	141	6292.5146	392880	3.04474	9	1.820729
7077940	340	88	139	6119.0498	378704	3.0438929	3	1.272016
7077941	340	92	42	568.67194	9376	2.3403792	3	1.272016
7077942	340	96	33	422.30551	6656	2.3381286	3	1.272016
7077943	340	100	29	375.84512	6272	2.3366306	3	1.272016
7077944	340	104	58	1612.8191	71840	2.5967183	3	1.272016
7077945	340	108	56	1432.2649	53168	2.5964103	3	1.254827
7077946	340	112	51	1214.1547	38256	2.5936406	3	1.254827
7077975	340	228	246	26000.674	3808512	3.3894897	5	1.3655469
7077976	340	232	221	19913.668	2421632	3.1453998	5	1.3655469
7077977	340	236	182	14624.995	1634512	3.0716655	5	1.3655469
7143428	344	-104	116	4958.0781	277008	2.4134274	3	0.99846399
7143429	344	-100	98	3712.5784	193632	2.4086456	3	0.99846399
7143430	344	-96	65	1913.0627	86816	2.1865053	3	0.99846399
7143449	344	-20	86	3335.3555	179360	2.9996636	4	1.254827
7143450	344	-16	74	2617.1096	137760	2.4592657	4	1.254827
7143451	344	-12	72	2730.7664	158688	2.4584367	4	1.254827
7143472	344	72	58	1878.4126	88624	2.7173159	7	1.785715
7143473	344	76	79	3203.5496	180256	3.0898821	7	1.785715
7143474	344	80	138	6137.3789	374128	3.0443163	9	1.820729
7143475	344	84	141	6294.2593	396080	3.0455875	9	1.820729
7143476	344	88	142	6222.248	383456	3.0451636	9	1.820729
7143477	344	92	137	6253.814	394576	3.0430462	3	1.820729
7143481	344	108	43	1021.2093	37264	2.5786643	3	1.254827
7143482	344	112	45	992.43115	29808	2.5911837	3	1.254827
7143511	344	228	248	26635.791	3996576	3.3910656	5	1.3655469
7143512	344	232	223	20368.451	2524976	3.1463041	5	1.3655469
7143513	344	236	200	16552.861	1865760	3.1422381	5	1.3655469
7208964	348	-104	106	4455.3281	248896	2.4107685	3	0.99846399
7208965	348	-100	89	3097.7949	149056	2.4062619	3	0.99846399
7208966	348	-96	80	2551.2043	115328	2.1900065	3	0.99846399
7208985	348	-20	77	2729.6064	138368	2.4600952	4	1.254827
7208986	348	-16	72	2414.5701	120928	2.4587131	4	1.254827
7208987	348	-12	68	2477.491	138832	2.4573324	4	1.254827
7209008	348	72	52	1678.9218	79296	2.7085712	7	1.785715
7209009	348	76	65	2527.979	142576	2.7346346	7	1.785715
7209011	348	84	128	5683.5586	355696	3.040087	9	1.820729
7209012	348	88	134	6150.2246	392800	3.042623	9	1.820729
7209013	348	92	128	5963.5034	376016	3.0392425	9	1.820729
7209017	348	108	40	976.06201	35648	2.5777531	3	1.254827
7209018	348	112	36	695.72052	18384	2.5753262	3	1.254827
7209048	348	232	225	20792.387	2625232	3.1472092	5	1.3655469
7209049	348	236	202	16755.787	1891952	3.1431408	5	1.3655469
7274501	352	-100	84	2746.5999	120320	2.1908836	3	0.99846399
7274502	352	-96	78	2371.9258	100480	2.1895683	3	0.99846399
7274503	352	-92	65	1961.8518	84816	2.1867239	3	0.99846399
7274521	352	-20	74	2506.7134	121776	2.4592657	4	1.254827
7274522	352	-16	70	2232.7659	106144	2.4578846	4	1.254827
7274523	352	-12	68	2403.7148	129872	2.4573324	4	1.254827
7274544	352	72	53	1705.5289	81760	2.7237422	7	1.785715
7274545	352	76	62	2311.4668	124944	2.7336097	7	1.785715
7274547	352	84	84	2944.0215	154752	2.6234918	9	1.820729
7274548	352	88	124	5673.4331	365488	3.0383985	9	1.820729
7274549	352	92	130	6154.7695	400752	3.0409319	9	1.820729
7274550	352	96	126	5990.3096	384288	3.0383985	9	1.820729
7274553	352	108	39	940.117	33120	2.5774496	3	1.254827
7274554	352	112	36	669.4762	16240	2.5753262	3	1.254827
7274584	352	232	227	21212.752	2726656	3.1481147	5	1.3655469
7274585	352	236	203	16789.355	1890496	3.1399837	5	1.3655469
7340037	356	-100	84	2789.3767	121456	2.1908836	3	0.99846399
7340038	356	-96	77	2285.4099	91616	2.1893492	3	0.99846399
7340039	356	-92	64	1779.5686	70800	2.1865053	3	0.99846399
7340040	356	-88	63	1792.7671	72624	2.1862869	3	0.99846399
7340057	356	-20	73	2376.1006	109536	2.4589894	4	1.254827
7340058	356	-16	69	2146.9841	98800	2.4576085	4	1.254827
7340059	356	-12	66	2220.325	114064	2.4567807	4	1.254827
7340080	356	72	53	1598.942	71056	2.7295179	7	1.785715
7340081	356	76	63	2313.6653	122864	2.7339513	7	1.785715
7340084	356	88	87	3130.7383	166704	2.6247506	9	1.820729
7340085	356	92	125	5842.2271	384144	3.0388205	9	1.820729
7340086	356	96	128	6136.0425	407728	3.040087	9	1.820729
7340087	356	100	124	5928.3545	388240	3.037555	9	1.820729
7340089	356	108	41	969.01447	31904	2.5780568	3	1.254827
7340090	356	112	34	603.302	13664	2.5747201	3	1.254827
7340120	356	232	228	21555.559	2831792	3.1485677	5	1.3655469
7340121	356	236	205	17081.463	1945392	3.1408849	5	1.3655469
7340122	356	240	168	12260.376	1269104	3.0656409	5	1.3655469
7405574	360	-96	76	2262.3796	88656	2.1891303	3	0.99846399
7405575	360	-92	66	1760.5667	64512	2.1869423	3	0.99846399
7405576	360	-88	64	1706.6926	63472	2.1865053	3	0.99846399
7405577	360	-84	62	1739.568	68496	2.1860685	3	0.99846399
7405593	360	-20	72	2285.1084	101376	2.4584367	4	1.254827
7405594	360	-16	68	2040.5129	88896	2.4573324	4	1.254827
7405595	360	-12	67	2161.3462	103904	2.4570565	4	1.254827
7405615	360	68	47	1175.5096	40144	2.7058916	7	1.785715
7405616	360	72	56	1734.7338	78272	2.7305398	7	1.785715
7405617	360	76	65	2375.478	124976	2.7380562	7	1.785715
7405621	360	92	91	3191.4568	162064	2.6269562	9	1.820729
7405622	360	96	124	5841.334	391136	3.0383985	9	1.820729
7405623	360	100	130	6319.8281	432128	3.0409319	9	1.820729
7405625	360	108	48	1215.472	41808	2.5804889	3	1.254827
7405626	360	112	37	647.83502	14080	2.5756292	3	1.254827
7405656	360	232	228	21776.303	2924400	3.1485677	5	1.3655469
7405657	360	236	205	17152.516	1975968	3.1381824	5	1.3655469
7405658	360	240	178	13237.027	1373680	3.069942	5	1.3655469
